No,Yes,actual,tp,fp,sensitivity,fpr,specificity,precision,dataset,method,seed
0.5481927710843373,0.45180722891566266,No,10,11,0.2222222222222222,0.2972972972972973,0.7027027027027026,0.47619047619047616,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,Yes,10,12,0.2222222222222222,0.32432432432432434,0.6756756756756757,0.4545454545454546,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,11,12,0.24444444444444444,0.32432432432432434,0.6756756756756757,0.4782608695652174,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,12,12,0.26666666666666666,0.32432432432432434,0.6756756756756757,0.5,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,Yes,12,13,0.26666666666666666,0.35135135135135137,0.6486486486486487,0.48,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,13,13,0.28888888888888886,0.35135135135135137,0.6486486486486487,0.5,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,Yes,13,14,0.28888888888888886,0.3783783783783784,0.6216216216216216,0.48148148148148145,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,14,14,0.3111111111111111,0.3783783783783784,0.6216216216216216,0.5,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,15,14,0.3333333333333333,0.3783783783783784,0.6216216216216216,0.5172413793103449,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,16,14,0.35555555555555557,0.3783783783783784,0.6216216216216216,0.5333333333333333,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,17,14,0.37777777777777777,0.3783783783783784,0.6216216216216216,0.5483870967741935,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,18,14,0.4,0.3783783783783784,0.6216216216216216,0.5625,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,Yes,18,15,0.4,0.40540540540540543,0.5945945945945945,0.5454545454545454,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,19,15,0.4222222222222222,0.40540540540540543,0.5945945945945945,0.5588235294117647,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,20,15,0.4444444444444444,0.40540540540540543,0.5945945945945945,0.5714285714285714,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,Yes,20,16,0.4444444444444444,0.43243243243243246,0.5675675675675675,0.5555555555555556,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,21,16,0.4666666666666667,0.43243243243243246,0.5675675675675675,0.5675675675675675,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,22,16,0.4888888888888889,0.43243243243243246,0.5675675675675675,0.5789473684210527,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,Yes,22,17,0.4888888888888889,0.4594594594594595,0.5405405405405406,0.5641025641025641,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,23,17,0.5111111111111111,0.4594594594594595,0.5405405405405406,0.575,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,Yes,23,18,0.5111111111111111,0.4864864864864865,0.5135135135135135,0.5609756097560976,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,24,18,0.5333333333333333,0.4864864864864865,0.5135135135135135,0.5714285714285714,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,Yes,24,19,0.5333333333333333,0.5135135135135135,0.4864864864864865,0.5581395348837209,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,25,19,0.5555555555555556,0.5135135135135135,0.4864864864864865,0.5681818181818182,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,26,19,0.5777777777777777,0.5135135135135135,0.4864864864864865,0.5777777777777777,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,27,19,0.6,0.5135135135135135,0.4864864864864865,0.5869565217391305,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,28,19,0.6222222222222222,0.5135135135135135,0.4864864864864865,0.5957446808510638,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,29,19,0.6444444444444445,0.5135135135135135,0.4864864864864865,0.6041666666666666,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,30,19,0.6666666666666666,0.5135135135135135,0.4864864864864865,0.6122448979591837,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,31,19,0.6888888888888889,0.5135135135135135,0.4864864864864865,0.62,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,32,19,0.7111111111111111,0.5135135135135135,0.4864864864864865,0.6274509803921569,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,Yes,32,20,0.7111111111111111,0.5405405405405406,0.45945945945945943,0.6153846153846154,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,33,20,0.7333333333333333,0.5405405405405406,0.45945945945945943,0.6226415094339622,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,34,20,0.7555555555555555,0.5405405405405406,0.45945945945945943,0.6296296296296297,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,Yes,34,21,0.7555555555555555,0.5675675675675675,0.43243243243243246,0.6181818181818182,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,35,21,0.7777777777777778,0.5675675675675675,0.43243243243243246,0.625,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,36,21,0.8,0.5675675675675675,0.43243243243243246,0.631578947368421,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,37,21,0.8222222222222222,0.5675675675675675,0.43243243243243246,0.6379310344827587,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,Yes,37,22,0.8222222222222222,0.5945945945945946,0.4054054054054054,0.6271186440677966,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,Yes,37,23,0.8222222222222222,0.6216216216216216,0.3783783783783784,0.6166666666666667,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,Yes,37,24,0.8222222222222222,0.6486486486486487,0.3513513513513513,0.6065573770491803,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,Yes,37,25,0.8222222222222222,0.6756756756756757,0.32432432432432434,0.5967741935483871,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,Yes,37,26,0.8222222222222222,0.7027027027027027,0.29729729729729726,0.5873015873015873,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,Yes,37,27,0.8222222222222222,0.7297297297297297,0.2702702702702703,0.578125,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,Yes,37,28,0.8222222222222222,0.7567567567567568,0.2432432432432432,0.5692307692307692,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,Yes,37,29,0.8222222222222222,0.7837837837837838,0.21621621621621623,0.5606060606060606,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,Yes,37,30,0.8222222222222222,0.8108108108108109,0.18918918918918912,0.5522388059701493,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,Yes,37,31,0.8222222222222222,0.8378378378378378,0.16216216216216217,0.5441176470588235,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,Yes,37,32,0.8222222222222222,0.8648648648648649,0.1351351351351351,0.5362318840579711,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,Yes,37,33,0.8222222222222222,0.8918918918918919,0.10810810810810811,0.5285714285714286,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,Yes,37,34,0.8222222222222222,0.918918918918919,0.08108108108108103,0.5211267605633803,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,Yes,37,35,0.8222222222222222,0.945945945945946,0.05405405405405406,0.5138888888888888,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,Yes,37,36,0.8222222222222222,0.972972972972973,0.02702702702702697,0.5068493150684932,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,Yes,37,37,0.8222222222222222,1,0,0.5,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,38,37,0.8444444444444444,1,0,0.5066666666666667,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,39,37,0.8666666666666667,1,0,0.5131578947368421,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,40,37,0.8888888888888888,1,0,0.5194805194805194,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,41,37,0.9111111111111112,1,0,0.5256410256410257,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,42,37,0.9333333333333332,1,0,0.5316455696202531,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,43,37,0.9555555555555556,1,0,0.5375,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,44,37,0.9777777777777776,1,0,0.5432098765432098,seq_gl_lambda,glmnet,100
0.5481927710843373,0.45180722891566266,No,45,37,1,1,0,0.5487804878048781,seq_gl_lambda,glmnet,100
0.5481927710843375,0.45180722891566255,No,1,0,0.02222222222222222,0,1,1,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,1,1,0.02222222222222222,0.02702702702702703,0.972972972972973,0.5,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,2,1,0.04444444444444444,0.02702702702702703,0.972972972972973,0.6666666666666666,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,3,1,0.06666666666666667,0.02702702702702703,0.972972972972973,0.75,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,4,1,0.08888888888888889,0.02702702702702703,0.972972972972973,0.8,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,4,2,0.08888888888888889,0.05405405405405406,0.945945945945946,0.6666666666666666,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,5,2,0.1111111111111111,0.05405405405405406,0.945945945945946,0.7142857142857143,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,5,3,0.1111111111111111,0.08108108108108109,0.9189189189189187,0.625,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,5,4,0.1111111111111111,0.10810810810810811,0.8918918918918919,0.5555555555555556,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,5,5,0.1111111111111111,0.13513513513513514,0.8648648648648649,0.5,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,5,6,0.1111111111111111,0.16216216216216217,0.8378378378378378,0.4545454545454546,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,5,7,0.1111111111111111,0.1891891891891892,0.8108108108108107,0.4166666666666667,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,5,8,0.1111111111111111,0.21621621621621623,0.7837837837837838,0.38461538461538464,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,5,9,0.1111111111111111,0.24324324324324328,0.7567567567567568,0.35714285714285715,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,6,9,0.13333333333333333,0.24324324324324328,0.7567567567567568,0.4,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,6,10,0.13333333333333333,0.2702702702702703,0.7297297297297297,0.375,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,7,10,0.15555555555555556,0.2702702702702703,0.7297297297297297,0.4117647058823529,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,8,10,0.17777777777777778,0.2702702702702703,0.7297297297297297,0.4444444444444444,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,9,10,0.2,0.2702702702702703,0.7297297297297297,0.47368421052631576,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,10,10,0.2222222222222222,0.2702702702702703,0.7297297297297297,0.5,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,11,10,0.24444444444444444,0.2702702702702703,0.7297297297297297,0.5238095238095238,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,12,10,0.26666666666666666,0.2702702702702703,0.7297297297297297,0.5454545454545454,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,12,11,0.26666666666666666,0.2972972972972973,0.7027027027027026,0.5217391304347826,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,13,11,0.28888888888888886,0.2972972972972973,0.7027027027027026,0.5416666666666666,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,14,11,0.3111111111111111,0.2972972972972973,0.7027027027027026,0.56,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,14,12,0.3111111111111111,0.32432432432432434,0.6756756756756757,0.5384615384615384,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,15,12,0.3333333333333333,0.32432432432432434,0.6756756756756757,0.5555555555555556,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,15,13,0.3333333333333333,0.35135135135135137,0.6486486486486487,0.5357142857142857,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,15,14,0.3333333333333333,0.3783783783783784,0.6216216216216216,0.5172413793103449,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,16,14,0.35555555555555557,0.3783783783783784,0.6216216216216216,0.5333333333333333,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,17,14,0.37777777777777777,0.3783783783783784,0.6216216216216216,0.5483870967741935,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,18,14,0.4,0.3783783783783784,0.6216216216216216,0.5625,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,19,14,0.4222222222222222,0.3783783783783784,0.6216216216216216,0.5757575757575758,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,19,15,0.4222222222222222,0.40540540540540543,0.5945945945945945,0.5588235294117647,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,19,16,0.4222222222222222,0.43243243243243246,0.5675675675675675,0.5428571428571428,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,19,17,0.4222222222222222,0.4594594594594595,0.5405405405405406,0.5277777777777778,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,20,17,0.4444444444444444,0.4594594594594595,0.5405405405405406,0.5405405405405406,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,21,17,0.4666666666666667,0.4594594594594595,0.5405405405405406,0.5526315789473685,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,22,17,0.4888888888888889,0.4594594594594595,0.5405405405405406,0.5641025641025641,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,22,18,0.4888888888888889,0.4864864864864865,0.5135135135135135,0.55,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,23,18,0.5111111111111111,0.4864864864864865,0.5135135135135135,0.5609756097560976,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,23,19,0.5111111111111111,0.5135135135135135,0.4864864864864865,0.5476190476190477,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,24,19,0.5333333333333333,0.5135135135135135,0.4864864864864865,0.5581395348837209,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,24,20,0.5333333333333333,0.5405405405405406,0.45945945945945943,0.5454545454545454,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,25,20,0.5555555555555556,0.5405405405405406,0.45945945945945943,0.5555555555555556,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,26,20,0.5777777777777777,0.5405405405405406,0.45945945945945943,0.5652173913043478,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,26,21,0.5777777777777777,0.5675675675675675,0.43243243243243246,0.5531914893617021,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,27,21,0.6,0.5675675675675675,0.43243243243243246,0.5625,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,28,21,0.6222222222222222,0.5675675675675675,0.43243243243243246,0.5714285714285714,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,29,21,0.6444444444444445,0.5675675675675675,0.43243243243243246,0.58,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,30,21,0.6666666666666666,0.5675675675675675,0.43243243243243246,0.5882352941176471,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,31,21,0.6888888888888889,0.5675675675675675,0.43243243243243246,0.5961538461538461,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,31,22,0.6888888888888889,0.5945945945945946,0.4054054054054054,0.5849056603773585,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,32,22,0.7111111111111111,0.5945945945945946,0.4054054054054054,0.5925925925925926,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,33,22,0.7333333333333333,0.5945945945945946,0.4054054054054054,0.6,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,34,22,0.7555555555555555,0.5945945945945946,0.4054054054054054,0.6071428571428571,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,35,22,0.7777777777777778,0.5945945945945946,0.4054054054054054,0.6140350877192983,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,36,22,0.8,0.5945945945945946,0.4054054054054054,0.6206896551724138,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,37,22,0.8222222222222222,0.5945945945945946,0.4054054054054054,0.6271186440677966,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,38,22,0.8444444444444444,0.5945945945945946,0.4054054054054054,0.6333333333333333,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,39,22,0.8666666666666667,0.5945945945945946,0.4054054054054054,0.639344262295082,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,39,23,0.8666666666666667,0.6216216216216216,0.3783783783783784,0.6290322580645161,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,39,24,0.8666666666666667,0.6486486486486487,0.3513513513513513,0.6190476190476191,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,39,25,0.8666666666666667,0.6756756756756757,0.32432432432432434,0.609375,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,39,26,0.8666666666666667,0.7027027027027027,0.29729729729729726,0.6,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,39,27,0.8666666666666667,0.7297297297297297,0.2702702702702703,0.5909090909090909,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,39,28,0.8666666666666667,0.7567567567567568,0.2432432432432432,0.582089552238806,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,39,29,0.8666666666666667,0.7837837837837838,0.21621621621621623,0.5735294117647058,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,39,30,0.8666666666666667,0.8108108108108109,0.18918918918918912,0.5652173913043478,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,39,31,0.8666666666666667,0.8378378378378378,0.16216216216216217,0.5571428571428572,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,39,32,0.8666666666666667,0.8648648648648649,0.1351351351351351,0.5492957746478874,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,39,33,0.8666666666666667,0.8918918918918919,0.10810810810810811,0.5416666666666666,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,39,34,0.8666666666666667,0.918918918918919,0.08108108108108103,0.5342465753424658,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,39,35,0.8666666666666667,0.945945945945946,0.05405405405405406,0.527027027027027,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,39,36,0.8666666666666667,0.972972972972973,0.02702702702702697,0.52,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,40,36,0.8888888888888888,0.972972972972973,0.02702702702702697,0.5263157894736842,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,Yes,40,37,0.8888888888888888,1,0,0.5194805194805194,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,41,37,0.9111111111111112,1,0,0.5256410256410257,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,42,37,0.9333333333333332,1,0,0.5316455696202531,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,43,37,0.9555555555555556,1,0,0.5375,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,44,37,0.9777777777777776,1,0,0.5432098765432098,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,45,37,1,1,0,0.5487804878048781,seq_gl_lambda,glmnet,101
0.5481927710843375,0.45180722891566255,No,1,0,0.02222222222222222,0,1,1,seq_gl_lambda,glmnet,102
0.5481927710843375,0.45180722891566255,No,2,0,0.04444444444444444,0,1,1,seq_gl_lambda,glmnet,102
0.5481927710843375,0.45180722891566255,No,3,0,0.06666666666666667,0,1,1,seq_gl_lambda,glmnet,102
0.5481927710843375,0.45180722891566255,No,4,0,0.08888888888888889,0,1,1,seq_gl_lambda,glmnet,102
0.5481927710843375,0.45180722891566255,No,5,0,0.1111111111111111,0,1,1,seq_gl_lambda,glmnet,102
0.5481927710843375,0.45180722891566255,Yes,5,1,0.1111111111111111,0.02702702702702703,0.972972972972973,0.8333333333333334,seq_gl_lambda,glmnet,102
0.5481927710843375,0.45180722891566255,No,6,1,0.13333333333333333,0.02702702702702703,0.972972972972973,0.8571428571428571,seq_gl_lambda,glmnet,102
0.5481927710843375,0.45180722891566255,No,7,1,0.15555555555555556,0.02702702702702703,0.972972972972973,0.875,seq_gl_lambda,glmnet,102
0.5481927710843375,0.45180722891566255,Yes,7,2,0.15555555555555556,0.05405405405405406,0.945945945945946,0.7777777777777778,seq_gl_lambda,glmnet,102
0.5481927710843375,0.45180722891566255,No,8,2,0.17777777777777778,0.05405405405405406,0.945945945945946,0.8,seq_gl_lambda,glmnet,102
0.5481927710843375,0.45180722891566255,Yes,8,3,0.17777777777777778,0.08108108108108109,0.9189189189189187,0.7272727272727273,seq_gl_lambda,glmnet,102
0.5481927710843375,0.45180722891566255,Yes,8,4,0.17777777777777778,0.10810810810810811,0.8918918918918919,0.6666666666666666,seq_gl_lambda,glmnet,102
0.5481927710843375,0.45180722891566255,Yes,8,5,0.17777777777777778,0.13513513513513514,0.8648648648648649,0.6153846153846154,seq_gl_lambda,glmnet,102
0.5481927710843375,0.45180722891566255,No,9,5,0.2,0.13513513513513514,0.8648648648648649,0.6428571428571429,seq_gl_lambda,glmnet,102
0.5481927710843375,0.45180722891566255,No,10,5,0.2222222222222222,0.13513513513513514,0.8648648648648649,0.6666666666666666,seq_gl_lambda,glmnet,102
0.5481927710843375,0.45180722891566255,No,11,5,0.24444444444444444,0.13513513513513514,0.8648648648648649,0.6875,seq_gl_lambda,glmnet,102
0.5481927710843375,0.45180722891566255,Yes,11,6,0.24444444444444444,0.16216216216216217,0.8378378378378378,0.6470588235294118,seq_gl_lambda,glmnet,102
0.5481927710843375,0.45180722891566255,No,12,6,0.26666666666666666,0.16216216216216217,0.8378378378378378,0.6666666666666666,seq_gl_lambda,glmnet,102
0.5481927710843375,0.45180722891566255,No,13,6,0.28888888888888886,0.16216216216216217,0.8378378378378378,0.6842105263157895,seq_gl_lambda,glmnet,102
0.5481927710843375,0.45180722891566255,No,14,6,0.3111111111111111,0.16216216216216217,0.8378378378378378,0.7,seq_gl_lambda,glmnet,102
0.5481927710843375,0.45180722891566255,No,15,6,0.3333333333333333,0.16216216216216217,0.8378378378378378,0.7142857142857143,seq_gl_lambda,glmnet,102
0.5481927710843375,0.45180722891566255,No,16,6,0.35555555555555557,0.16216216216216217,0.8378378378378378,0.7272727272727273,seq_gl_lambda,glmnet,102
